source_id,ra,dec,parallax,pmra,pmdec
70129913933603328,55.92880322489148,25.86012708831353,7.902432717958097,22.29745847961557,-48.86914784636478
70294733301751680,56.56302634719172,26.780100111323527,7.600626869629589,20.310835234414483,-47.131810605893314
70456194010310272,57.48839643207228,26.71339553217158,8.46874868571869,43.44270885717746,-26.749815286672145
70456194010486144,57.49491676853227,26.714087403915446,8.695597909546912,44.063867410242736,-25.995788431643238
70499968316951936,57.419140959645,27.039594979415355,7.917179440499151,33.94750204185905,-2.5159594077758873
70669945941975680,56.768583862019106,26.918082184006067,6.088805240116008,87.30033027580248,11.350865042935794
70670285241742080,56.849317830085404,26.889704281384528,6.325461889460852,18.897072430527455,3.7716052336166674
63553700527386496,56.057581214250376,21.328461515151464,8.142101138263376,-6.065317171069299,-36.43502007725567
63773774653147904,58.19032854954304,21.688685952062063,7.149206756696743,17.87536259125583,-44.37111557160527
63795455648004608,58.64505953991257,21.88371044606809,7.257017840659242,18.870919452909376,-44.55006354269242
63838886357191936,58.07697232889908,22.014709445044918,6.66285797161025,17.86528407768666,-41.44995948015068
63839023796354560,58.02785653537796,22.020523597640402,8.012548161643274,20.26129682172177,-48.83380959440387
63923205154013312,56.9207509878919,21.817916787557156,7.718484158889624,20.973294616989108,-46.9808271632548
64007244778181248,56.93617517454737,22.212093026243476,7.267899589037527,19.744760772191732,-44.90627737374165
64024081049308800,56.669225217102046,22.367526920156397,7.389174547498765,19.235697142782712,-44.28196746663052
64032503481665280,56.843674396417384,22.519560464164275,7.412149673861739,20.57447316080448,-45.52042201939867
64404928685654144,55.36196618041791,22.158841683530838,7.294521463305976,40.05006163430876,-49.88532071416332
64433924008996224,55.77717985381962,22.296885504686884,7.3240443819797765,21.336419854613755,-45.52372247340733
64595247276217984,54.01252149313293,22.490231745083296,7.091449256725753,1.6097637858664449,-87.50498156508847
64597927335800064,54.10151343001715,22.62359532436685,7.137137387219033,21.297883549396452,-44.43439528653132
64600813554014592,54.93418011873759,22.12920112313305,7.1019984947196955,20.74256943499833,-42.9573727202379
64623387902044672,54.735818320326906,22.413958390632935,6.338377772024196,6.6837297296071565,-70.9356808737318
64717980261691904,55.00763247494664,22.988783690863094,8.818765717328176,20.59809290566941,-67.28394201780743
