phot_g_mean_mag,bp_rp
17.020859,0.8786869
16.812922,1.0151463
17.394037,0.8238907
18.835428,0.85944176
13.424223,1.2515373
17.976513,0.83174515
17.321716,0.78889275
17.621668,0.95851326
18.041828,0.83483887
18.075726,0.68564224
17.290237,0.8743992
17.221321,0.906168
17.58591,0.98337555
17.375252,0.76335716
13.131749,1.284997
13.89407,1.0356903
17.576801,
15.674154,1.0455256
17.837523,0.8217621
18.763977,
16.85952,0.99752617
17.843248,
13.887447,1.0328445
13.887533,1.0258312
17.205692,0.73511887
17.303612,0.74412155
11.762264,1.4950533
11.728924,1.5747585
11.962845,1.4212542
18.228989,0.7767925
17.196995,0.7639618
12.021904,1.554925
13.987916,1.1772108
11.1732,1.7287893
11.976405,1.5492735
13.784146,0.9925747
13.852945,1.0281296
17.007677,0.8731804
15.937366,1.0320177
17.072506,1.2474861
17.648275,0.7830677
18.531445,
18.15007,0.75997925
17.870749,0.81682014
18.107653,
17.467192,0.8271408
17.79071,0.7529774
18.836552,0.80350876
19.202312,
16.061178,1.0433664
17.763386,0.8318672
18.080019,
17.626574,0.78544426
19.916777,
16.376326,1.0236597
13.845936,1.0401907
16.734472,0.97050095
17.591751,0.74803543
19.206226,
17.883934,0.7878208
12.556571,1.4010639
10.827193,2.2542772
17.170246,0.8120384
17.366903,
13.694147,1.0789299
10.934383,2.1321983
17.691858,
15.8983965,1.0212412
14.835886,1.1089382
13.855852,1.0390444
15.196543,1.0710268
17.303875,0.830328
17.566156,0.6515312
17.270378,0.81741333
16.299511,1.0221539
17.577768,
13.19933,1.3008814
16.662584,0.99934006
17.983528,
18.714775,0.79821205
18.812038,0.8508625
18.476376,0.7798462
19.250692,
13.4176235,1.2876453
18.24606,
17.010437,0.8700237
14.98057,1.1013432
17.503254,0.75162506
18.055252,
18.710316,0.83589363
17.167992,0.7987175
19.474283,0.86468697
17.11813,0.817667
18.370857,
18.397867,0.87992096
18.44505,0.857996
18.057213,0.7196541
19.015516,0.85684776
18.367859,0.7815132
17.539545,0.76522064
18.307674,0.85227394
17.707392,0.78834915
18.940609,0.83854866
13.876475,1.0428448
19.595715,1.1171379
17.756704,0.6988163
17.596924,0.7651825
19.663944,0.96621513
19.85705,0.7416096
17.966648,0.806736
16.580437,0.96948814
18.051205,0.8456135
17.010426,0.9015255
18.51962,0.8661232
17.495504,0.7707119
17.354197,0.76724815
19.666,1.1377449
19.071281,0.94506836
17.063921,0.8445282
17.295334,0.7650471
17.705524,0.7759304
18.63997,0.88204193
18.482843,0.8580437
17.225843,0.7894516
19.06229,0.9088497
16.62871,1.0056648
16.801245,0.9759464
18.809275,0.8751888
19.0421,0.89904404
19.18988,1.0478287
19.527838,1.1211643
18.199957,0.81308556
17.242918,0.7715473
15.853512,1.0587931
19.483095,1.0447731
18.245644,0.8171711
17.501202,0.7688217
18.189323,0.8313389
18.64401,0.9139805
17.01576,0.91134644
18.02959,0.77025795
19.783606,1.1875496
18.90686,0.8993454
17.05805,0.84259033
17.68313,0.7685909
16.990532,0.8233566
18.046093,0.76028633
17.739407,0.78725815
17.137972,0.79369354
17.647282,0.798069
19.46401,1.05509
17.791422,0.7535248
17.036987,0.87480927
19.99679,
17.70723,0.76761055
15.040891,1.1154118
18.555199,0.9041176
13.874821,1.0090885
18.871643,0.96887016
17.772942,0.7701645
19.20524,1.0146141
15.859045,1.0720673
18.92121,0.9223194
18.08134,0.76854324
17.990412,0.7957096
18.954798,0.89915276
13.609691,1.2515469
17.39301,0.76028824
17.464674,0.767828
17.924904,0.82712555
18.913208,0.9258976
18.792013,0.9231911
18.555517,0.84140205
17.423487,0.70052147
17.333397,0.8021908
18.996185,0.9802952
19.076628,0.9669037
18.146765,0.79740334
19.821941,1.1519127
19.426037,1.1815987
19.115204,0.9096775
18.687199,0.90942
19.624882,0.9102516
17.825796,0.8004017
17.381344,0.78510475
14.329496,1.1619558
17.730982,0.7897949
19.594181,1.2041492
17.141092,0.8297787
18.221756,0.80555916
19.51859,1.1343384
19.566095,1.104248
18.168884,0.79870415
19.750519,1.1409626
17.652859,0.75806046
18.834246,0.9342632
18.4707,0.8429222
18.698675,0.90415573
17.076801,0.80939674
17.814604,0.7972336
19.709368,1.1649113
17.9352,0.8644085
16.767736,0.9943428
18.756193,0.9407158
19.117325,1.0016823
18.392992,0.8953285
17.028624,0.8180027
17.03478,0.8222618
17.878092,0.78956795
17.71533,0.7717457
17.777761,0.7661476
17.336903,0.83880997
19.620787,1.0504379
17.522749,0.7608509
17.654926,0.7588234
19.2089,
18.263578,0.86826134
17.350817,0.76815224
17.037039,0.81918716
19.144249,1.1520901
15.242911,1.105403
19.48452,1.054369
18.26093,0.8037853
19.768936,1.0543079
17.44754,0.7568855
12.099036,1.4484758
19.60072,1.0610065
19.298613,1.0813255
14.192558,1.160944
17.453363,0.85722923
19.634007,1.2181435
18.420492,0.8551407
18.603565,
17.93753,0.7987728
19.663345,0.95609474
19.366701,1.0318241
18.154846,0.8289814
18.574888,0.8983536
17.774555,0.79673576
17.550297,0.78388214
18.3345,0.8400097
17.587278,0.77998924
17.664015,0.78883934
18.360256,0.76841545
17.723747,0.78256226
17.273354,0.77096367
18.13262,0.7768116
17.372643,0.78271294
19.930483,1.2937489
13.886729,1.0871229
18.532719,0.87817764
18.923996,0.9046631
17.725662,0.81928825
19.810743,1.4007931
17.577972,0.82694626
17.951073,0.8539829
13.7196245,1.224947
19.05976,0.9640217
17.7921,
17.890127,0.79265594
17.388031,0.75489616
16.952454,0.9186344
18.13537,0.8067646
18.330389,0.84265137
17.182133,0.80174065
18.501963,0.84295845
16.972013,0.9340458
18.801405,0.8710251
17.376377,0.80724907
17.813736,0.7682934
18.180052,0.78647614
14.911293,1.1226625
17.20727,0.8012924
17.188137,0.8205948
18.040081,0.79919624
17.197914,0.8051338
18.810587,0.89902496
19.680523,1.267477
18.293686,0.8264065
17.956587,0.76275635
18.241348,0.8218975
13.663653,1.088727
18.032188,0.78504944
17.365803,0.77711487
19.483269,1.1541538
18.140482,0.798666
17.626873,0.7726631
17.836287,0.78464127
19.604029,1.1428623
17.737474,0.858799
16.724125,1.0236397
17.06353,0.7951031
17.174679,0.7942867
18.199686,0.805151
18.116945,0.8355198
18.789427,0.90042496
18.241459,0.7623215
18.992168,1.024395
17.765938,0.8134899
17.704472,0.7939377
19.236942,0.9442463
18.998152,0.9796467
19.85764,1.0272655
18.98928,1.047123
17.141476,0.78894806
17.786118,0.7730713
18.23612,0.8405361
18.428867,0.86153984
17.124836,0.79847527
19.057878,1.2431011
18.0714,0.83587646
18.966305,0.9343071
18.101534,0.8737221
17.685095,0.8067131
17.100264,0.81258583
17.121426,0.79540634
18.160753,0.79816055
15.700224,1.0697718
17.959204,0.72943306
16.270744,1.0507259
18.542774,0.86216354
17.844734,0.80267143
17.664278,0.7777653
18.042383,0.8577099
19.712257,0.98267365
19.869017,1.2193642
17.222973,0.77627945
17.909616,0.8139248
18.823812,0.9755688
17.92953,0.7773247
16.931097,0.9630623
17.431093,0.75857353
17.214153,0.8057022
18.755274,0.90083313
19.051088,0.97151756
12.843123,1.3539991
17.330942,0.7888527
11.679795,1.6308346
18.437515,0.8253479
17.671427,0.7346611
17.703314,0.75380516
13.87219,1.0168324
17.249641,0.7529659
18.542625,0.87628365
17.768099,0.82878494
19.497545,1.02775
19.484283,1.1538715
17.704039,0.81899834
18.886036,0.8857746
18.417072,
17.335619,0.7783718
18.081738,0.83623123
17.032795,0.8483143
18.167673,0.82953835
18.368109,0.87073326
18.807943,0.90219307
18.03581,0.8249302
17.230059,0.82084846
18.519781,0.8666973
17.173986,0.78624535
18.149921,
17.712864,0.7755661
19.516096,
18.541355,
19.906864,
18.81955,
18.743937,0.8581333
18.458803,0.9492283
17.407454,0.7745247
17.002811,0.9183979
18.385159,0.79738045
17.404425,0.74876595
18.78076,0.8715
18.536316,0.77765274
17.28712,0.77238846
18.670732,0.9686241
18.67048,
18.52212,0.89011574
15.770665,1.0331993
17.876894,0.7782364
19.41577,0.8751354
16.97621,0.92227554
13.849345,0.94635296
17.931463,0.79120827
16.79364,0.9708004
17.039299,0.85918045
17.601665,0.77731514
17.157127,0.7756882
19.07185,0.8501816
18.044842,
17.26252,0.8020859
18.03337,0.771368
17.544859,0.7560444
19.881174,1.13698
17.819395,0.7715702
18.591532,0.93268013
19.576147,1.107254
17.06694,0.840744
19.353262,1.1161633
18.489836,0.75938034
17.745522,0.7959881
19.152761,1.0321903
17.888994,0.7932968
16.045431,1.0554352
18.399813,0.84342
18.868868,0.88103294
18.343536,
18.963776,
19.054024,
17.948368,0.8074646
17.78437,0.8173981
19.222162,1.0659428
19.480211,0.976532
18.975159,0.95887375
17.015568,0.8777046
18.752209,0.9454708
17.117136,0.8017235
17.06812,0.78988457
17.895565,
19.792534,1.206253
19.476404,
17.475197,0.86418724
18.83318,
19.530115,0.9076977
15.888649,1.0610752
19.301762,1.0102272
19.620281,0.95661163
18.744112,1.0075092
15.021093,1.1001625
17.350649,0.79475594
17.624424,0.8210983
16.788961,0.9877472
15.082218,1.0643997
18.400057,0.826067
18.79544,
19.741934,
17.723738,
18.02959,0.80465126
18.693457,0.99554825
17.733873,0.86107254
18.757034,0.9620075
18.952333,
17.808075,0.80277634
19.931675,1.2207298
16.98582,0.8997536
17.655869,0.7728424
19.303318,1.0760841
16.99194,0.9052868
19.913902,1.2794533
18.17254,
17.290213,0.7815647
19.093977,
18.315344,0.86836433
19.465332,0.97271156
19.053528,
17.07857,0.7968712
18.632757,0.8592777
17.91289,0.77770996
19.903027,1.1228523
17.323835,0.7643757
18.003473,0.74635696
13.372679,1.2845459
16.273249,0.44335556
17.803782,0.8050194
17.004772,0.8638077
18.243868,
17.592262,0.75107574
17.481272,0.805418
18.268276,0.7944679
18.696756,0.99624443
18.448328,0.8787613
15.771864,1.0691681
17.913671,0.7877102
18.091602,0.74020195
17.00504,0.83094215
16.752005,0.97668266
18.09329,0.9202957
17.958364,
17.722414,0.7543297
17.504023,0.7979889
14.590038,1.1367531
16.664665,1.0408993
17.12837,0.79413223
14.555382,1.1293192
17.125502,0.7758045
18.842205,0.6268101
17.490322,0.74120903
15.854581,1.063734
19.805206,1.0648003
14.258606,1.1695528
17.22039,0.77458763
17.628817,0.77383614
17.299364,0.7758713
17.687119,0.7673931
17.456486,0.7704048
17.595224,0.7711334
18.239008,0.87210846
15.263903,1.0985556
11.883753,1.6311007
17.421644,0.7673931
17.062302,0.8108578
16.872885,0.95251083
19.517826,1.0379581
19.307434,1.0700359
17.377623,0.7864189
19.233032,1.044529
17.735037,0.7888813
17.601753,0.78028107
16.6155,0.5269928
17.455727,0.75823784
17.577196,0.7961254
18.325579,0.8921547
19.729017,1.1029434
18.479496,0.87859917
17.740486,0.7799225
19.637302,1.069004
19.537298,1.0043621
18.43567,0.86240387
18.71028,0.8639641
18.624378,0.89499855
17.925924,0.78615
19.24418,0.992239
19.392849,1.1227779
13.880866,1.0402298
17.066685,0.96539116
17.894415,0.7830696
19.405062,1.0691128
17.792383,0.78375053
17.668503,0.774786
18.972116,1.0134659
18.611273,0.8460388
17.399586,0.76735306
18.027805,0.8178234
18.994797,0.9434128
18.244236,0.9048157
19.852343,1.1210117
18.258211,0.8308754
18.774887,0.95827293
15.259418,1.0724297
19.587719,1.2555313
19.624777,0.9973793
18.378548,0.86317444
17.902592,
17.845634,0.75001335
17.75439,0.7643547
19.949003,1.22616
19.84914,1.3669243
18.094,0.8029995
14.281692,1.1724739
19.12406,0.9623337
19.878773,1.2728176
17.955807,0.8235645
18.974442,0.88121414
19.248898,1.2074604
18.358856,0.80983543
16.38106,1.0200977
18.68325,0.89604187
17.764444,0.78294945
19.487337,1.1361198
18.208288,0.7674885
19.031313,0.79400444
18.345602,0.80864525
15.387405,1.0707693
18.044086,0.7954979
19.654078,1.2184067
18.304335,0.8875103
17.46857,0.76698875
17.036722,0.8253536
18.267654,0.818449
17.620636,0.76739883
19.930204,1.2386513
18.308771,0.8205414
18.645134,0.86286354
17.446981,0.7813587
19.995308,1.3012733
19.749025,0.96777153
15.2325115,1.0724211
17.731379,0.7686653
18.66912,0.85827065
19.755293,1.1900425
17.54359,0.7716694
19.399618,1.0300522
18.42295,0.8356247
18.468939,0.8281174
18.593615,0.86283684
17.550774,0.7795162
18.07557,0.8075466
19.887722,1.2528896
19.119482,0.94029427
17.98014,0.7727356
17.538702,0.77876854
17.220552,0.79286957
18.477669,0.9184704
17.931845,
19.14171,0.9051323
19.212732,1.0368061
19.602537,1.0491943
13.8952,1.0400429
19.060488,0.9472351
17.119001,0.7896404
17.69804,0.78660965
19.094599,
17.841463,0.8200455
19.967009,1.4524727
18.084166,0.7826195
17.980364,0.7849846
17.189093,0.84181404
19.214668,1.0181046
18.0146,0.7777519
18.581112,0.9142704
18.004436,0.7801914
17.807842,0.78328705
18.105217,0.808445
17.40908,0.74889565
18.498568,0.891592
16.906504,0.97063446
18.829594,0.9337673
18.250156,0.81902504
16.786875,1.0175781
18.356543,0.84241486
18.136961,
15.432085,1.0665569
18.220343,0.8287029
18.584816,0.8982315
16.245779,1.0421953
17.921217,0.7695999
19.965736,1.1890087
19.56168,
16.605064,1.009079
18.83522,0.90859413
16.143402,1.0441275
17.456434,0.76628494
19.799675,1.157114
19.649513,1.0980988
18.396795,0.8718262
18.47593,0.8650818
18.877872,0.89136696
17.898262,0.8071823
17.503443,0.81116676
19.451818,1.0363388
14.574869,1.1594543
17.95785,0.7962475
18.527445,0.8287735
16.559315,1.0162668
18.496058,1.0042114
17.907417,0.7724571
17.949575,0.7630024
18.181683,0.85494804
18.797853,0.942152
18.835508,0.9203892
18.69111,0.8778229
17.79827,0.76844406
18.140491,0.81241035
19.778177,
15.663833,1.0785627
19.331465,0.97146034
17.402428,0.7662029
16.541012,1.0320272
17.447796,0.760519
19.708914,0.99900246
19.290096,0.918869
17.116318,0.8141365
18.355473,0.8216915
18.629248,0.8845272
19.876907,1.18087
17.048882,0.84227943
17.99496,0.82009125
19.191608,0.99730873
17.418705,0.7765217
18.763067,0.86610603
19.317015,0.90378
18.413525,0.8261204
18.900387,0.9054489
18.96565,0.91189003
17.89167,0.83146477
15.116062,1.098916
19.153357,0.9626961
17.108227,0.81661606
16.984064,0.85627556
17.719397,0.7581501
17.41516,0.7851982
19.369886,
18.546497,0.7683449
18.043463,0.8188801
17.973682,0.81765556
18.636257,0.8768902
18.170103,0.81674767
18.379604,0.8232727
19.113697,0.9468422
15.463424,1.0523796
17.88672,0.7201004
16.93931,1.0159569
18.902447,0.869009
18.731817,0.91467667
18.99705,0.93946266
18.11367,0.8453808
17.084293,0.80205345
13.785106,1.0322027
18.387974,0.8501835
19.131594,1.0435562
19.20023,1.0275555
18.087828,0.77025795
17.440493,0.7740269
17.949339,0.81780815
18.474632,0.8864689
19.312254,1.0231819
15.481417,0.46006966
18.11497,0.83659554
19.567621,1.0938053
17.994442,0.792078
17.432756,0.80019
17.858795,0.78492355
19.711588,0.046289444
17.838648,0.7509861
17.883295,0.76171494
18.632366,0.89935875
18.329556,0.7755108
18.195406,0.7980938
17.955563,0.79545784
19.22771,1.0625973
18.372248,0.85684204
18.585957,0.97696304
19.59293,1.3283329
18.481874,0.8202591
18.269943,
19.019379,1.128233
18.384573,0.7742386
17.487421,0.75881386
19.065174,0.98057556
19.392597,1.1394138
17.543545,0.7476368
16.42309,1.0174637
17.192627,0.86728287
17.686983,0.73145676
12.859281,1.2325754
17.255411,0.76545715
17.215689,0.7948742
19.584375,0.8010521
17.220943,0.7861347
17.931913,0.84482574
18.499945,
19.30119,1.049881
16.80607,0.9804363
17.976152,0.7712498
17.92107,0.71611977
18.488857,0.8337345
17.571642,0.76696396
17.67348,0.7344227
18.254578,0.98176193
18.245142,0.8117409
18.327204,0.7070141
19.420412,0.90465164
17.76309,0.79263306
19.185314,0.8889828
17.852976,0.7462044
19.674788,1.1756287
19.38931,
16.793272,0.99697876
18.851412,0.9904442
17.9361,0.9452629
18.098017,0.93162537
18.453892,0.8806362
17.203117,0.7786732
17.259308,0.83164406
17.737387,0.69984436
18.892836,0.80358124
17.898046,0.8418789
16.995806,0.8505192
19.485346,1.0236893
17.280388,0.7921276
10.989532,2.1128855
17.721899,0.7468929
19.391283,
17.821314,0.8700142
17.97019,0.79268646
17.771801,0.7578964
18.500353,
17.775904,0.7267132
18.206589,
17.882074,0.7638397
15.467606,1.0704384
18.915657,1.000412
18.722382,0.9120331
16.453556,1.0227423
16.77094,0.9738388
19.447762,1.0259514
17.250864,0.7627106
17.324137,0.7827873
19.316748,1.0322685
16.603607,1.023798
18.147516,0.87223434
18.320322,0.8149452
11.873084,1.6339607
18.81498,0.910305
19.295996,1.0801392
18.969389,0.8898506
18.656258,0.89294434
18.232346,0.8182335
17.50211,0.70505524
18.88234,0.9278698
17.937632,0.75034714
18.59809,0.88409233
17.733437,0.8253765
18.434113,0.899086
16.67791,0.9973049
18.017897,0.8003044
17.98604,0.76338196
17.358446,0.7982178
18.459309,0.98267174
18.433533,0.84472466
17.994051,0.7746086
16.67882,0.99580574
17.017601,0.8146248
17.781935,
18.595657,
16.970905,0.9654312
17.341152,0.8259983
14.284833,1.17031
19.11183,0.74027824
19.942625,
17.800674,0.7939434
18.348413,1.0073986
12.168188,1.5019732
13.857214,1.0626678
17.62142,0.7336731
17.002691,0.87322426
17.394323,0.7543678
18.431442,0.7766895
17.44036,0.76332664
17.564571,0.7539959
18.169209,0.8288803
18.701942,0.9013176
18.48454,0.90696335
17.50655,0.79190254
17.654446,0.7545624
19.311117,1.0126247
19.002007,
17.719149,0.7694969
17.611607,0.7694931
19.263641,0.88207436
18.709984,0.9953327
19.368298,0.9269867
19.475803,1.114048
15.274021,1.0861931
16.763908,1.0037346
18.211885,0.7981262
18.023554,
17.59039,0.8203411
18.588661,0.88150215
16.891191,0.97400856
14.754897,1.1198912
17.334736,0.7552948
16.853783,0.9995537
18.520105,0.8931122
17.384243,0.79185677
17.467806,
17.594036,
18.3202,
18.23703,0.78818893
17.163076,0.7709198
13.825604,0.9887533
18.305027,1.3697548
18.278904,0.7727585
18.184284,0.7814636
19.171593,
17.971972,0.85004616
17.094522,0.8282318
13.80339,0.99124146
17.288813,0.80812836
18.378448,0.9125824
18.27209,0.9155674
18.940216,0.80687714
17.938868,0.7972908
18.136593,0.79597473
17.674768,0.8077011
17.093483,0.8486557
18.228844,0.7744293
17.80488,0.80062294
13.9234085,1.1833591
17.524103,0.71458817
17.849794,
17.247597,0.8120041
16.976938,0.86622524
17.829447,0.8991642
18.230669,
17.08944,0.77941895
17.434689,0.8631649
12.272678,1.5169487
13.340831,1.2617884
15.912962,1.0123911
13.840185,1.0348625
16.285383,1.0602417
16.864372,0.9780741
18.099745,0.8985939
17.022575,0.75507927
18.43985,0.8021126
13.536932,1.0803738
18.199537,
18.666018,1.0970745
14.075884,1.1693392
17.735762,0.72790337
17.796595,0.84830475
18.310661,
17.472996,0.7635479
19.233395,
18.816633,0.9397373
16.501078,1.0004892
18.507116,0.79888153
17.949242,0.72888184
17.62465,
13.858367,1.1946545
18.72312,0.8377857
16.079649,1.020277
17.11234,0.8182888
17.227812,0.80574226
16.580744,1.0126305
18.229486,0.850605
17.670797,0.7637882
17.054537,0.8594246
19.088892,0.88375854
19.172932,1.0640564
18.635221,0.8818245
19.83328,0.8868427
18.482824,0.865551
17.40442,0.7760544
19.206173,1.0595627
16.929485,0.9463825
18.53095,0.864624
18.29102,0.81269264
19.373259,1.0963745
19.93319,1.0180874
18.85536,0.90888214
17.055502,0.8083744
19.38031,1.0523262
17.963526,0.8126011
17.845602,0.76538086
17.084555,0.82211304
18.053679,
17.08002,0.7982063
19.828413,1.1483936
17.283613,0.82382774
18.324768,0.8820057
15.885109,1.055726
19.63137,1.1587105
18.17682,0.815258
18.302233,0.863451
18.133984,0.80187416
12.347178,1.5103197
18.388075,0.78073883
18.493696,0.8775501
17.031496,0.8174381
17.348284,0.77568626
19.555073,1.0448437
17.712904,0.7696457
19.695444,1.0902367
17.296204,0.7637291
18.767847,0.8359585
17.458817,0.78229904
18.475986,0.8779316
17.616096,0.76904106
18.007412,0.79857445
18.759377,0.9720688
13.843572,1.0121546
18.6079,0.83325005
18.304655,0.82601166
18.931356,0.93969345
18.069986,0.8194752
17.758335,0.733902
17.411152,0.78863335
19.584173,1.195591
18.664036,0.9323616
18.843752,0.88799095
19.428244,1.075037
18.639585,0.833868
19.340479,0.9870281
15.508264,1.0617323
17.987362,
19.594625,1.1057816
18.818554,0.9449253
18.630173,
19.039516,0.8874378
17.8948,0.7872181
18.386345,0.87080956
15.54501,1.0532274
19.004536,
17.51045,0.9649582
17.895761,0.8114929
15.523073,1.0397024
13.808208,1.2072067
17.859257,0.77685547
19.516203,1.1152744
16.472883,0.5583191
18.113832,0.79353523
19.671917,1.1381798
19.72966,0.95093536
18.637136,0.7985096
17.568632,0.7828846
17.018469,0.8470764
18.769531,0.8998184
14.681286,1.1239042
18.241724,0.78953743
18.789305,0.88848305
17.902283,0.77015305
18.952644,0.8969765
17.933985,0.771925
18.37738,0.8394699
17.601358,0.7892971
19.087954,0.9422531
18.73227,0.90229416
14.249517,1.1452475
13.782949,1.0175581
18.486328,0.84487724
18.319561,0.8403568
19.603785,1.2497063
18.862625,
18.429234,0.89186096
19.503614,1.1479645
19.197445,1.0292797
19.005596,0.9666424
19.637173,1.1302242
16.030222,1.0430403
18.042568,0.80357933
18.268421,0.78881836
16.042791,1.0546236
17.937471,0.77536774
18.012144,0.804224
17.045713,0.8788738
18.25212,0.8309727
19.825336,1.0812893
19.218971,0.99072266
19.424927,0.9225426
16.92845,0.94618416
18.605425,0.85580254
18.974646,0.9173546
17.913134,0.7614498
18.148623,0.8466778
12.587428,1.3268499
19.358198,1.1677055
18.41551,0.9226246
18.41934,
13.223869,1.3164816
17.34746,
18.805155,1.1317558
17.02408,0.8809433
17.860312,0.7814007
17.821133,0.78709984
16.206165,1.0308132
19.58817,1.1293964
19.193232,0.96053886
18.882906,0.9662819
17.110514,0.782217
19.520525,1.176754
18.151142,
18.980486,0.88856316
18.15365,0.8240738
18.8024,0.96891975
15.781651,1.0477581
17.155022,0.8147545
18.815863,
17.408052,0.7913952
17.481232,0.7686405
13.588884,1.105876
19.295938,
17.89209,0.7309418
19.172003,
15.008131,1.0902004
13.964894,1.1694536
13.503326,1.2152367
11.047791,2.772931
18.346972,0.78666687
18.255674,0.73856735
17.291775,0.81676483
17.36024,0.69481087
17.583914,0.74851227
15.241467,1.1331415
18.127392,0.8180237
14.517674,1.1284771
17.411716,0.7456341
17.85067,
14.23793,1.1331472
13.010715,1.3556738
13.724816,1.0363722
13.748858,0.96943474
17.729439,
13.732556,1.1622953
13.841316,0.99193096
16.490341,1.0224257
17.588606,0.7834511
18.519892,0.8398628
18.570242,0.91843605
17.586996,0.768713
18.339973,0.8014965
17.721224,0.75213814
18.530691,0.641428
18.72204,0.7574997
17.86724,0.8086319
18.20417,
19.58655,0.9212818
18.008146,0.7869129
17.193205,0.8372936
17.47645,0.76395416
18.184324,
17.262087,0.72990036
19.313566,
18.162811,0.85779953
18.529139,0.8462124
18.218763,0.8656883
17.317774,0.79629135
15.987597,1.0364733
17.702362,0.7162094
17.938004,0.9263458
17.960287,0.9022598
19.355135,
16.981707,0.9030075
17.781878,0.793869
13.890014,1.0560913
14.262982,1.1505623
18.705278,1.1575451
17.263674,0.8453522
18.230331,0.82291794
17.2701,0.79779243
13.896367,1.0430574
13.347174,1.2794132
17.215176,
13.710644,1.2182646
16.08214,1.0056543
13.794858,1.0017939
16.081366,0.96070194
16.451546,0.9554014
17.926592,0.92723083
18.023531,
17.63151,0.7603302
17.044996,0.8724518
17.621304,0.80205154
17.527695,0.919178
16.502632,0.95674133
17.624105,
17.621592,
17.97711,0.830986
16.795147,0.91529274
16.753078,1.0226011
16.959389,0.8992529
16.916636,0.91202164
18.169683,0.65110016
17.234951,0.85376453
14.660058,1.1231632
18.117777,
13.822354,0.98894024
17.058334,0.86831665
18.415115,0.7958298
17.475582,
15.557326,1.011509
12.210149,1.4878788
11.913021,1.495223
11.9232,1.5624628
13.39966,1.270421
18.518206,
17.505877,0.8097744
17.98023,0.7913265
17.134953,0.95329285
18.122993,
17.798424,0.6134243
16.221031,0.9912567
17.415514,0.75740623
17.078083,0.81283
17.081049,0.83387756
13.583445,1.2641497
16.168205,1.0294876
17.977335,0.7240143
17.105438,0.8250809
17.871311,0.8871136
17.976112,0.74030495
19.611782,1.155962
18.567303,0.8792839
18.421894,0.8171272
17.364098,
18.40796,0.78466415
19.782635,1.2269573
17.148104,0.8131161
18.19513,
18.295694,0.90501785
18.791355,0.92141724
17.779924,0.7472172
17.6116,0.73218536
19.043365,0.92632675
17.54893,0.7658005
19.938461,
17.953547,
13.878566,1.0287781
17.796753,
13.80037,0.98300743
17.682238,
17.489126,0.9418411
17.5089,0.7284813
16.265968,1.0333929
15.659881,1.0461807
16.296068,1.0028114
17.812998,
14.636071,1.1218863
17.221369,0.83166885
16.883646,0.9603596
18.00566,
17.356783,0.81772804
17.274342,0.7929573
17.342163,0.7921028
17.69919,0.719717
18.446655,0.76267815
17.470572,0.77459717
17.112862,0.81440353
13.220807,1.2990446
18.857029,1.0257549
15.379096,1.0508852
18.229856,
17.782225,0.7431812
17.590862,0.7605629
17.224632,0.82611847
15.175865,1.076026
17.363005,0.84199333
19.2212,
17.10117,0.8444748
18.369339,0.7811241
18.714973,
18.73664,0.8894024
19.40779,0.5100517
15.762765,1.0626087
17.007801,0.88580513
16.945646,0.8856392
19.663126,1.2253323
17.790556,0.7754135
18.410116,0.82777977
18.425426,0.83467484
17.210611,0.7798462
18.921291,0.95225334
17.94259,0.77928734
13.897389,1.0347595
17.329525,0.79087067
19.457945,1.0246334
19.872086,1.4213924
18.212526,0.83870125
15.477415,1.0671797
19.404005,1.011589
18.349413,0.82793236
18.864538,0.9445305
18.416376,0.92261887
17.749022,0.7644386
17.24892,0.79626656
19.775923,1.2327023
17.39125,0.7991829
18.761341,0.9329243
18.596287,0.8417034
19.932177,1.4328709
19.558596,1.1194954
16.140663,1.024231
19.961256,1.1125221
18.671751,1.0099697
18.888199,0.84472656
18.268057,0.77306175
17.943865,0.8354778
18.755463,0.88363266
17.001266,0.9465523
16.892248,0.91215706
19.549286,1.1014557
17.661016,0.7917118
19.470486,1.0772438
17.979076,0.8018894
17.00674,0.91114616
19.187366,0.9148369
18.475935,0.8481102
18.339949,0.8101158
18.460508,0.82387924
19.08942,1.0258598
19.322603,0.89984703
18.920242,0.9616146
16.583563,0.99323845
17.299149,0.793026
18.09092,0.76963615
19.63019,1.1495285
17.617886,0.76049423
17.170101,0.7912102
18.575354,0.82411575
17.87993,0.7657261
17.655758,0.7808418
18.162184,0.8093567
17.032408,0.8635044
17.210083,0.77360725
17.458956,0.785408
18.311874,0.8706417
19.223078,0.83763695
19.787392,1.3082867
15.022553,1.1015234
18.210693,0.81578827
18.570343,0.8529377
17.166195,0.8228092
19.7817,0.9751301
17.189013,0.81729126
19.793116,1.056467
19.466389,1.1134796
18.610552,0.9077587
18.65624,0.8753071
15.460354,1.0051565
18.071304,
17.981913,0.8149433
18.709078,0.8940201
19.081436,1.0058765
19.671001,1.3228645
18.756647,0.8953991
17.00592,0.8760586
18.321857,0.88463974
19.568352,1.1192379
19.592371,1.1255894
18.267292,0.797184
19.478912,1.0505581
18.756021,0.9578419
17.255112,0.8035393
19.60186,
19.37516,1.007927
18.410309,0.81998634
17.547419,0.7699394
19.486698,1.1308079
19.870552,1.1468067
17.206999,0.80171776
17.26898,0.7803364
19.516994,0.9773617
18.160666,0.84708595
17.070627,0.8329334
19.520182,1.1910591
18.806961,0.87524414
19.153603,0.9313526
18.611197,0.8025818
